403 592 13968068284 11.75 1 47 4 
393 719 13968068339 11.2 2 56 5 
123 1008 13968068387 8.29 3 58 7 
260 496 13968085069 14.0 0 56 4 
403 596 13968085128 23.5 1 47 2 
392 731 13968085177 9.33 2 56 6 
121 1028 13968085225 7.25 3 58 8 
260 510 13968104313 14.0 0 56 4 
403 607 13968104373 15.67 1 47 3 
388 744 13968104427 6.22 2 56 9 
121 1031 13968104475 6.44 3 58 9 
258 524 13968123374 14.0 0 56 4 
403 611 13968123434 7.83 1 47 6 
385 757 13968123485 7.0 2 56 8 
119 1039 13968123533 7.25 3 58 8 
257 551 13968158190 18.67 0 56 3 
400 644 13968158253 11.75 1 47 4 
382 784 13968158303 9.33 2 56 6 
116 1071 13968158351 6.44 3 58 9 
256 558 13968176592 14.0 0 56 4 
398 659 13968176655 23.5 1 47 2 
382 779 13968176705 11.2 2 56 5 
109 1092 13968176752 9.67 3 58 6 
256 562 13968195821 14.0 0 56 4 
398 656 13968195880 11.75 1 47 4 
381 790 13968195929 5.6 2 56 10 
112 1078 13968195977 6.44 3 58 9 
255 573 13968214144 14.0 0 56 4 
398 666 13968214186 9.4 1 47 5 
378 803 13968214218 8.0 2 56 7 
110 1091 13968214249 8.78 3 79 9 
255 580 13968249567 14.0 0 56 4 
397 672 13968249613 9.4 1 47 5 
378 808 13968249648 8.0 2 56 7 
109 1099 13968249681 7.9 3 79 10 
255 583 13968285181 14.0 0 56 4 
397 677 13968285216 11.75 1 47 4 
378 811 13968285253 9.33 2 56 6 
109 1101 13968285284 7.9 3 79 10 
255 588 13968303367 18.67 0 56 3 
397 680 13968303407 11.75 1 47 4 
377 817 13968303444 9.33 2 56 6 
110 1103 13968303475 7.9 3 79 10 
255 588 13968320142 18.67 0 56 3 
396 692 13968320183 23.5 1 47 2 
377 821 13968320217 9.33 2 56 6 
110 1105 13968320249 9.88 3 79 8 
255 588 13968335856 18.67 0 56 3 
396 692 13968335895 23.5 1 47 2 
374 823 13968335931 18.67 2 56 3 
110 1106 13968335965 7.43 3 52 7 
255 588 13968350982 0.0 0 0 3 
396 692 13968351044 23.5 1 47 2 
374 823 13968351077 18.67 2 56 3 
110 1106 13968351109 7.43 3 52 7 
396 692 13968366804 0.0 1 0 2 
374 823 13968366869 18.67 2 56 3 
110 1106 13968366901 7.43 3 52 7 
374 823 13968384670 0.0 2 0 3 
110 1106 13968384728 0.0 3 0 7 
479 105 13969062141 13.0 0 39 3 
-1 -1 1414309260830 0.0 0 0 0 
479 105 13969127362 0.0 0 0 3 
